,Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status,Status Date
353882,DD4478F128D0B98D0B5E8AA21A2B463332341465_1701892887,2023-12-06 20:01:27,Crash Urgent,"(30.379287,-97.638265)",30.379287,-97.638265,2001-2821 E Parmer Ln,ARCHIVED,2023-12-06 21:40:08
353883,24558D69E07EDE276480AE38B27EBCC720E09407_1701893896,2023-12-06 20:18:16,Crash Urgent,"(30.444619,-97.786592)",30.444619,-97.786592,13301 N Us 183 Hwy Svrd Nb,ARCHIVED,2023-12-06 21:50:08
353884,5BB246A3223A89C7FB9B2EED9A2EBDA82141406D_1701887385,2023-12-06 18:29:45,Crash Urgent,"(30.298298,-97.705239)",30.298298,-97.705239,1905 Aldrich St,ARCHIVED,2023-12-06 22:20:08
353885,869655D8ABDC71EBDF8A999DE0B7E85B1FA69D28_1701888113,2023-12-06 18:41:53,Crash Service,"(30.366972,-97.74335)",30.366972,-97.74335,8140 N MOPAC EXPY SVRD SB,ARCHIVED,2023-12-06 22:30:08
353886,FE88F21C480D20CF1A1D401A17250DC385A707F9_1701896431,2023-12-06 21:00:31,COLLISION,"(30.232611,-97.818497)",30.232611,-97.818497,5000-blk Brodie Ln,ARCHIVED,2023-12-06 21:15:08
353887,2BE3D3830ABB6555D4D66BF4A3299A214014CA87_1701897067,2023-12-06 21:11:07,Traffic Hazard,"(30.199187,-97.793614)",30.199187,-97.793614,W William Cannon Dr / Emerald Forest Dr,ARCHIVED,2023-12-06 21:30:08
353888,7F537AA649283F3F57198A6B478341C9AB6FDAF5_1701896673,2023-12-06 21:04:33,Traffic Hazard,"(30.321927,-97.756572)",30.321927,-97.756572,2916-2924 W 45th St,ARCHIVED,2023-12-06 21:35:07
353889,B4D94AD4BA566CAFF6A702ADEB39E76A43484364_1701896741,2023-12-06 21:05:41,TRFC HAZD/ DEBRIS,"(30.518794,-97.894929)",30.518794,-97.894929,17906-18041 FM 1431 RD,ARCHIVED,2023-12-06 22:10:08
353890,77ED7758C0BC4E1AD360891EBDE682B930C0E894_1701898869,2023-12-06 21:41:09,Traffic Hazard,"(30.276309,-97.704323)",30.276309,-97.704323,1206 Harvey St,ARCHIVED,2023-12-06 22:25:09
353891,E3A2C467C517285946C072A9335995BD36B410F0_1701894841,2023-12-06 20:34:01,Crash Urgent,"(30.198455,-97.764088)",30.198455,-97.764088,1206-1209 E Stassney Ln,ARCHIVED,2023-12-06 22:25:09
353892,5BF575DEDE587691D854C1B985EFF29701C35FCA_1701896704,2023-12-06 21:05:04,Traffic Hazard,"(30.198012,-97.75373)",30.198012,-97.75373,Tallow Tree Dr / Deadwood Dr,ARCHIVED,2023-12-06 22:25:09
353893,01B45189A34F284F41AB07AFBC3531D83C480D90_1701902331,2023-12-06 22:38:51,COLLISION,"(30.379652,-97.526671)",30.379652,-97.526671,N Fm 973 Rd / Lusitano St,ARCHIVED,2023-12-06 22:50:08
353894,138825ED8F4199D67F9CA400B795B65FEC1158AC_1701901378,2023-12-06 22:22:58,Crash Service,"(30.333226,-97.68706)",30.333226,-97.68706,1206-1432 E Anderson Ln Svrd Wb,ARCHIVED,2023-12-06 22:55:08
353895,270EBCCA3BA16D800F173FE553E41E1A282156AB_1701903095,2023-12-06 22:51:35,COLLISION,"(30.500802,-97.581718)",30.500802,-97.581718,Gattis School Rd / N Sh 130,ARCHIVED,2023-12-06 23:10:08
353896,48C8DBF235D083B2FF4A06AFA9668CD5CDA2B924_1701897799,2023-12-06 21:23:19,Crash Service,"(30.237746,-97.754451)",30.237746,-97.754451,2400-2513 S Congress Ave,ARCHIVED,2023-12-06 23:15:10
353897,06072EB4F0454CBD924930E1FD2F06787E77D416_1701903351,2023-12-06 22:55:51,COLLISION WITH INJURY,"(30.369747,-97.519403)",30.369747,-97.519403,Mason Stone Ln / Timber Arch Ln,ARCHIVED,2023-12-06 23:25:07
353898,2A7A84FC69D56A2C379C274D2F0831442D3E7B8E_1701897151,2023-12-06 21:12:31,Crash Service,"(30.396608,-97.743876)",30.396608,-97.743876,10401 Research Blvd Svrd Nb,ARCHIVED,2023-12-06 23:25:07
353899,662791B56C06D86D3C0CB16E8163662DD014FD9F_1701904467,2023-12-06 23:14:27,Traffic Hazard,"(30.238795,-97.753554)",30.238795,-97.753554,E Oltorf St / S Congress Ave,ARCHIVED,2023-12-06 23:30:10
353900,8D4F80DF0D37819CDE3E3D2BB9982D111EBAC97C_1701904705,2023-12-06 23:18:25,Crash Urgent,"(30.153553,-97.791785)",30.153553,-97.791785,Old San Antonio Rd / S Ih 35 Svrd Sb,ARCHIVED,2023-12-06 23:40:08
353901,5982FD0F37D93127B4D15129788CC3DE204635A9_1701902382,2023-12-06 22:39:42,COLLISION WITH INJURY,"(30.379652,-97.526671)",30.379652,-97.526671,14800-14833 N Fm 973 Rd,ARCHIVED,2023-12-06 23:45:10
353902,9D9859EF101E69D0B68952447676060A3591DC47_1701905396,2023-12-06 23:29:56,Traffic Hazard,"(30.157503,-97.789878)",30.157503,-97.789878,Brandt Rd / S Ih 35 Svrd Nb,ARCHIVED,2023-12-06 23:50:08
353903,3080EDC43095A62CA115FB1E030B1C71D54F59F1_1701898403,2023-12-06 21:33:23,COLLISION WITH INJURY,"(30.080379,-97.696252)",30.080379,-97.696252,11825-11841 S Sh 45 E Svrd Eb,ARCHIVED,2023-12-07 00:10:08
353904,3A282FB67EA34786A1B4E01588D82AA0AD67E47A_1701906076,2023-12-06 23:41:16,COLLISION,"(30.425223,-97.67321)",30.425223,-97.67321,1314-1408 W Howard Ln,ARCHIVED,2023-12-07 00:15:09
353905,578D9283CA503D77B707716D16F3AE71036236D2_1701903214,2023-12-06 22:53:34,Crash Urgent,"(30.242503,-97.72809)",30.242503,-97.72809,1920 E Riverside Dr,ARCHIVED,2023-12-07 00:20:08
353906,E6BA73DC9533E190C71BFC3877414870457F1533_1701905942,2023-12-06 23:39:02,Stalled Vehicle,"(30.216885,-97.68528)",30.216885,-97.68528,8200-blk E Riverside Dr,ARCHIVED,2023-12-07 00:25:08
353907,07F97CC68EEBF81AFCD32F6FC0AAD7E1F17E0C00_1701904842,2023-12-06 23:20:42,Traffic Hazard,"(30.22965,-97.760208)",30.22965,-97.760208,3400 S CONGRESS AVE,ARCHIVED,2023-12-07 00:30:09
353908,8DF5F9BFC9002F191A4EA6FF14D54B2BFE032BEA_1701908237,2023-12-07 00:17:17,COLLISION,"(30.282787,-97.810285)",30.282787,-97.810285,Camp Craft Rd / Bee Cave Rd,ARCHIVED,2023-12-07 00:35:07
353909,FBAACB960902382E4F6C96F2D8F225C24EECADB4_1701905968,2023-12-06 23:39:28,Crash Service,"(30.382516,-97.687854)",30.382516,-97.687854,801-899 W BRAKER LN,ARCHIVED,2023-12-07 00:40:07
353910,1C90B882D4AC9C7D95D597BD8B37E3BFA36AEC00_1701908236,2023-12-07 00:17:16,Traffic Hazard,"(30.389776,-97.733788)",30.389776,-97.733788,N Capital Of Texas Hwy / N Mopac Expy Svrd Nb,ARCHIVED,2023-12-07 00:45:10
353911,25C65868B540200530FE4D75EB95A9A92C0C76CE_1701907737,2023-12-07 00:08:57,Crash Urgent,"(30.443744,-97.742498)",30.443744,-97.742498,Mc Neil Dr / W Parmer Ln,ARCHIVED,2023-12-07 00:50:07
353912,17E89C359872F5659B5D7892BA8E52821C93EEF3_1701910029,2023-12-07 00:47:09,Crash Urgent,"(30.2007,-97.768512)",30.2007,-97.768512,701 E Stassney Ln,ARCHIVED,2023-12-07 01:00:11
353913,B17F4787F2799F2665E5F119FC2F47D569212C4C_1701909652,2023-12-07 00:40:52,Crash Urgent,"(30.403941,-97.675391)",30.403941,-97.675391,12400 N IH 35 SVRD SB,ARCHIVED,2023-12-07 01:05:08
353914,3744112AF469898C7603FBE21D80B5B5640A34B5_1701909683,2023-12-07 00:41:23,Crash Service,"(30.266597,-97.779691)",30.266597,-97.779691,901 S Mopac Expy Svrd Nb,ARCHIVED,2023-12-07 01:10:08
353915,D38D6B33E339A65214B43F52FC74BF2319B39101_1701909873,2023-12-07 00:44:33,COLLISN/ LVNG SCN,"(30.060627,-97.691922)",30.060627,-97.691922,12310 S Sh 130 Sb,ARCHIVED,2023-12-07 01:15:08
353916,891F22C19BE6AD30B70EE6881F96E1BC678AC17F_1701893950,2023-12-06 20:19:10,Traffic Hazard,"(30.197983,-97.62339)",30.197983,-97.62339,3614-3736 S Sh 130 Svrd Sb,ARCHIVED,2023-12-07 01:45:10
353917,5EC0660A4DCECB1B6FF4CA1A1D48CA532DEAE433_1701907602,2023-12-07 00:06:42,TRFC HAZD/ DEBRIS,"(30.424865,-98.074322)",30.424865,-98.074322,24300-blk OLD FERRY RD,ARCHIVED,2023-12-07 01:35:06
353918,8D25B4C973C5DAFA021036664B080A79E0BB69A0_1701904129,2023-12-06 23:08:49,Crash Service,"(30.208147,-97.812397)",30.208147,-97.812397,2600 Berkeley Ave,ARCHIVED,2023-12-07 01:40:07
353919,64784BEDD53258D0152783E812438F26F69DA48C_1701908672,2023-12-07 00:24:32,Traffic Hazard,"(30.313164,-97.7716)",30.313164,-97.7716,W 35th St / Mount Bonnell Rd,ARCHIVED,2023-12-07 01:45:10
353920,C60D81F35D8BE966FA0437E43F1FEFF777C6E121_1701911277,2023-12-07 01:07:57,Crash Service,"(30.278528,-97.745365)",30.278528,-97.745365,605 W 15th St,ARCHIVED,2023-12-07 01:50:09
353921,4E999D40954C92BF50A6B99FA69B04A76E9F55C3_1701913217,2023-12-07 01:40:17,COLLISN/ LVNG SCN,"(30.145384,-97.673333)",30.145384,-97.673333,S Fm 973 Rd / Fm 812 Rd,ARCHIVED,2023-12-07 01:55:08
353922,3B928622F8479780E1593E188D5315EDB7D6F786_1701909611,2023-12-07 00:40:11,Traffic Hazard,"(30.173801,-97.814754)",30.173801,-97.814754,1215-1223 W Slaughter Ln,ARCHIVED,2023-12-07 02:05:09
353923,B74E9CAD775D997FC742B45E1BA7BD5295D63D13_1701909729,2023-12-07 00:42:09,Traffic Hazard,"(30.235133,-97.721883)",30.235133,-97.721883,1500-1949 S Pleasant Valley Rd,ARCHIVED,2023-12-07 02:10:08
353924,229BE39E04F960E46D8A64CADC8B4534E6BFC364_1701911231,2023-12-07 01:07:11,Crash Urgent,"(30.201143,-97.709232)",30.201143,-97.709232,Smith School Rd / Burleson Rd,ARCHIVED,2023-12-07 02:15:09
353925,D0A54D25D6D76D15DAA175979EDA75CD9FD411B3_1701909855,2023-12-07 00:44:15,Crash Urgent,"(30.200606,-97.768197)",30.200606,-97.768197,801-815 E Stassney Ln,ARCHIVED,2023-12-07 02:15:09
353926,819547D9BD3B29BDBE5CA0DF502A1EE0F7731D17_1701913323,2023-12-07 01:42:03,COLLISION,"(30.147337,-97.578075)",30.147337,-97.578075,16400-16806 PEARCE LN,ARCHIVED,2023-12-07 02:15:09
353927,3C4840CF1E3A9541B48135F0467D4846DF6E2781_1701908714,2023-12-07 00:25:14,Crash Urgent,"(30.255463,-97.761839)",30.255463,-97.761839,1105 S Lamar Blvd,ARCHIVED,2023-12-07 02:20:08
353928,5527E76C85E5B71C6DEFA5F0099519B1D67B4627_1701908676,2023-12-07 00:24:36,Crash Service,"(30.179862,-97.895862)",30.179862,-97.895862,5400-6324 S Sh 45 W Wb,ARCHIVED,2023-12-07 02:25:08
353929,9A6B59DA46371D86EB75259C956AEE4B580C0119_1701913996,2023-12-07 01:53:16,Crash Service,"(30.405134,-97.663865)",30.405134,-97.663865,E Parmer Ln / Mc Callen Pass,ARCHIVED,2023-12-07 03:15:08
353930,BE2608CD9B0E64302FCB6170D889D6A11E1EBDD7_1701918365,2023-12-07 03:06:05,COLLISION,"(30.263237,-97.724135)",30.263237,-97.724135,E 7TH ST / CHALMERS AVE,ARCHIVED,2023-12-07 03:25:07
353931,570722B44EC7003126D686B70703051E72FF7408_1701918308,2023-12-07 03:05:08,Traffic Hazard,"(30.403779,-97.853978)",30.403779,-97.853978,N Fm 620 Rd / Bullick Hollow Rd,ARCHIVED,2023-12-07 03:40:07
353932,ED9F6E93628B252A0175477AEFFA3C7508338438_1701917193,2023-12-07 02:46:33,Crash Urgent,"(30.268136,-97.734158)",30.268136,-97.734158,806-822 N Ih 35 Svrd Sb,ARCHIVED,2023-12-07 04:00:12
353933,C84AE5A29628044CBA70BED7589819F26AB3054B_1701918696,2023-12-07 03:11:36,LOOSE LIVESTOCK,"(30.367535,-97.547241)",30.367535,-97.547241,14200-14317 MISTY GROVE BLVD,ARCHIVED,2023-12-07 04:00:12
353934,D1979B936C2CD632C16030D3129A53A175EBA857_1701918857,2023-12-07 03:14:17,COLLISN/ LVNG SCN,"(30.319238,-97.443256)",30.319238,-97.443256,18300-18843 Littig Rd,ARCHIVED,2023-12-07 04:10:08
353935,416F8F6E105370E7B9D0FD983141F00B613477F8_1701911050,2023-12-07 01:04:10,Crash Service,"(30.403941,-97.675391)",30.403941,-97.675391,12400 N Ih 35 Svrd Sb,ARCHIVED,2023-12-07 04:15:08
353936,6AFB24DE207D2E6952BA43F0E5B20BCDF0596CE5_1701918133,2023-12-07 03:02:13,Crash Service,"(30.40206,-97.669733)",30.40206,-97.669733,235 Canyon Ridge Dr,ARCHIVED,2023-12-07 04:15:08
353937,2CB5C7948AF5BE8AF307030523EEFD7CDB00E8CB_1701919965,2023-12-07 03:32:45,COLLISION,"(30.372385,-97.625175)",30.372385,-97.625175,4801-5299 E PARMER LN,ARCHIVED,2023-12-07 04:15:08
353938,E918C0B5EC0D3599CC2BBDA9DC7BBBDF23816CE0_1701920669,2023-12-07 03:44:29,Traffic Hazard,"(30.309853,-97.710007)",30.309853,-97.710007,5100 N Ih 35 Nb,ARCHIVED,2023-12-07 04:15:08
353939,5BBD5046C9B461CA6F1549F3F39C240A9C5702F9_1701906329,2023-12-06 23:45:29,Crash Urgent,"(30.22261,-97.697798)",30.22261,-97.697798,6900-7004 E RIVERSIDE DR,ARCHIVED,2023-12-07 04:15:08
353940,6FD599B68B363C01A1296645DA4305D3313EBB3F_1701911684,2023-12-07 01:14:44,Crash Service,"(30.141285,-97.794956)",30.141285,-97.794956,11031 S Ih 35 Svrd Nb,ARCHIVED,2023-12-07 04:20:07
353941,1A5270E66ED4CA6B0227A4EBF6A959157221262B_1701919676,2023-12-07 03:27:56,Crash Urgent,"(30.191723,-97.757406)",30.191723,-97.757406,2209 Dove Springs Dr,ARCHIVED,2023-12-07 04:30:09
353942,EE176776F84A8E7EB91C3560943535558748AB9E_1701922379,2023-12-07 04:12:59,Traffic Hazard,"(30.302006,-97.660433)",30.302006,-97.660433,6000-6417 Ed Bluestein Blvd Svrd Nb,ARCHIVED,2023-12-07 04:40:09
353943,51C86E5A56854DBD8F91BCB9B15CF18A2F766032_1701920085,2023-12-07 03:34:45,COLLISION,"(30.243802,-97.612875)",30.243802,-97.612875,0 FM 969 RD TO S SH 130 SB RAMP,ARCHIVED,2023-12-07 04:40:09
353944,00E263FF6806064C016A643C6587B0D607A6A42D_1701901274,2023-12-06 22:21:14,Crash Service,"(30.344297,-97.70242)",30.344297,-97.70242,8028 Gessner Dr,ARCHIVED,2023-12-07 04:50:08
353945,B9ADD70531519C256186579D20BC7CEC509B4BD3_1701921390,2023-12-07 03:56:30,Crash Urgent,"(30.458035,-97.823112)",30.458035,-97.823112,N Fm 620 Rd / El Salido Pkwy,ARCHIVED,2023-12-07 04:55:08
353946,7F8EE84F4CF599BE71DC87A7EECACF740C7F12B7_1701916374,2023-12-07 02:32:54,Crash Urgent,"(30.204057,-97.870826)",30.204057,-97.870826,5500-5508 Sunny Vista Dr,ARCHIVED,2023-12-07 05:10:08
353947,9BC8D5789D9A97E335BC3A1700B281325CB59F12_1701924711,2023-12-07 04:51:51,Crash Urgent,"(30.375431,-97.676641)",30.375431,-97.676641,11700 N IH 35 SVRD NB,ARCHIVED,2023-12-07 05:40:07
353948,0E55C1A2D589C70E5CFE4C2ECDB1CCD2607AA44F_1701924930,2023-12-07 04:55:30,Crash Urgent,"(30.262537,-97.741569)",30.262537,-97.741569,300-331 E Cesar Chavez St,ARCHIVED,2023-12-07 05:50:07
353949,3AE07BD311D255924B4C596BC9E147076EB33111_1701932639,2023-12-07 07:03:59,Traffic Hazard,"(30.265843,-97.738589)",30.265843,-97.738589,E 5TH ST / NECHES ST,ARCHIVED,2023-12-07 08:40:09
353950,F3F5884A4F3C2A3F811042341B7F250A2863C640_1701948003,2023-12-07 11:20:03,COLLISION,"(30.13474,-97.807337)",30.13474,-97.807337,11818 OLD SAN ANTONIO RD,ARCHIVED,2023-12-07 11:45:11
353951,518840ACEE770C7541A96E7202F3FF586F7B704D_1701949478,2023-12-07 11:44:38,Crash Urgent,"(30.265481,-97.671881)",30.265481,-97.671881,2902-3020 Ed Bluestein Blvd Svrd Sb,ARCHIVED,2023-12-07 11:50:08
353952,C525DC1CEE17F61A8E0F94B225FBE0DE97E7A499_1701945821,2023-12-07 10:43:41,Traffic Hazard,"(30.44113,-97.666182)",30.44113,-97.666182,Fm 1825 Rd / W Wells Branch Pkwy,ARCHIVED,2023-12-07 12:15:08
353953,CC9F33DE11D62A820F76B1B9775A9E9DBDBCDF76_1701937481,2023-12-07 08:24:41,Crash Urgent,"(30.310565,-97.710632)",30.310565,-97.710632,0 N Ih 35 Svrd Sb At E 51st Trn,ARCHIVED,2023-12-07 12:30:08
353954,4375A23DFC4B20CB97C25EBE3B52488C61293AC2_1701953327,2023-12-07 12:48:47,Traffic Hazard,"(30.214139,-97.724938)",30.214139,-97.724938,5202 E Ben White Blvd Svrd Wb,ARCHIVED,2023-12-07 13:25:08
353955,F7BD9AC6946900FC1D9EF166B78449710E65900C_1701948870,2023-12-07 11:34:30,Crash Urgent,"(30.375612,-97.672873)",30.375612,-97.672873,904 E Braker Ln,ARCHIVED,2023-12-07 13:30:09
353956,F47DE373DC275D4AAE9591071D845541606A178D_1701955237,2023-12-07 13:20:37,COLLISION,"(30.138849,-97.803803)",30.138849,-97.803803,11416 OLD SAN ANTONIO RD,ARCHIVED,2023-12-07 13:30:09
353957,251530028B2880D7CA8D1CB5C02FB745FBD66FF2_1701954425,2023-12-07 13:07:05,Crash Service,"(30.22269,-97.677274)",30.22269,-97.677274,1500-1511 E Sh 71 Wb,ARCHIVED,2023-12-07 13:40:11
353958,6E148177C9BBA84CFD533F7B1D40D1E64E71C78D_1701955905,2023-12-07 13:31:45,COLLISION WITH INJURY,"(30.409138,-97.584505)",30.409138,-97.584505,15220-16024 N Sh 130 Sb,ARCHIVED,2023-12-07 13:40:11
353959,3D527222FC186AB478A68C855151C7BBA73DFF47_1701954606,2023-12-07 13:10:06,Crash Urgent,"(30.386857,-97.648566)",30.386857,-97.648566,E Parmer Ln / Dessau Rd,ARCHIVED,2023-12-07 13:45:11
353960,AB251AE0B39AAF57C86CB80A86A3A313492CB46A_1701954924,2023-12-07 13:15:24,Crash Service,"(30.375612,-97.672873)",30.375612,-97.672873,904 E Braker Ln,ARCHIVED,2023-12-07 13:45:11
353961,DF65AEB06DD5131DC5DCCD7618F500956BC9E5AD_1701956196,2023-12-07 13:36:36,Traffic Hazard,"(30.285536,-97.664841)",30.285536,-97.664841,Ed Bluestein Blvd Svrd Nb / Fm 969 Rd,ARCHIVED,2023-12-07 14:00:10
353962,6F510F4A180384CE18F926AB595E20AE16FA1E2E_1701956519,2023-12-07 13:41:59,Crash Service,"(30.220004,-97.754389)",30.220004,-97.754389,710 E Ben White Blvd Svrd Wb,ARCHIVED,2023-12-07 14:00:10
353963,CF9725A2055B246C88258A875D98584BA37189AF_1701956499,2023-12-07 13:41:39,Crash Service,"(30.207641,-97.815184)",30.207641,-97.815184,6816 West Gate Blvd,ARCHIVED,2023-12-07 15:45:17
353964,6D876D3B60F065969EFD1EA91ED87DDEF041CDF4_1701957168,2023-12-07 13:52:48,COLLISION WITH INJURY,"(30.459479,-97.593875)",30.459479,-97.593875,0 N Sh 130 Nb To Fm 685 Ramp,ARCHIVED,2023-12-07 14:00:10
353965,7028EE0D3C34C181058F6594B2E030DDCAF5AACC_1701956907,2023-12-07 13:48:27,TRFC HAZD/ DEBRIS,"(30.285756,-97.666044)",30.285756,-97.666044,E Martin Luther King Jr Blvd / Ed Bluestein Blvd Svrd Sb,ARCHIVED,2023-12-07 14:00:10
353966,85CA1FFDE3C0A7F9418AA74D8309CAF5A31749E9_1701957162,2023-12-07 13:52:42,Crash Urgent,"(30.238203,-97.762102)",30.238203,-97.762102,S 1st St / Cumberland Rd,ARCHIVED,2023-12-07 14:00:10
353967,1D39AD587747B9C15F27B294438DD4145B2A79A9_1701956931,2023-12-07 13:48:51,Traffic Hazard,"(30.471163,-97.786846)",30.471163,-97.786846,13320-13449 N Fm 620 Rd Nb,ARCHIVED,2023-12-07 14:20:08
353968,0DE1F0466A1DDBB39B3249511CD3FE60BE0D4D6C_1701952917,2023-12-07 12:41:57,Crash Service,"(30.368374,-97.727562)",30.368374,-97.727562,8620 Burnet Rd,ARCHIVED,2023-12-07 14:25:09
353969,B12AC01F18B26C06B15E695DFDD5B06D05573A64_1701955132,2023-12-07 13:18:52,COLLISION,"(30.413735,-97.652784)",30.413735,-97.652784,508 E HOWARD LN,ARCHIVED,2023-12-07 14:25:09
353970,C51924F09B7A115683511FD1FC4A3F9F058103C3_1701956161,2023-12-07 13:36:01,COLLISION,"(30.164132,-97.692798)",30.164132,-97.692798,S Us 183 Hwy Nb / Fm 812 Rd,ARCHIVED,2023-12-07 14:25:09
353971,78F2CC125471EEA9FFEC1EBF0F61C21E40D07EE2_1701950685,2023-12-07 12:04:45,COLLISION,"(30.410582,-97.375361)",30.410582,-97.375361,COUNTY LINE RD / S SH 95,ARCHIVED,2023-12-07 14:30:09
353972,55625EDC17AEA241D22CFA9C01BD7CAB7F616707_1701958245,2023-12-07 14:10:45,Crash Service,"(30.287145,-97.726852)",30.287145,-97.726852,923-927 E Dean Keeton St,ARCHIVED,2023-12-07 14:45:13
353973,773903B72B8835626035A23439016A04591DC73D_1701958265,2023-12-07 14:11:05,COLLISN/ LVNG SCN,"(30.389179,-97.883574)",30.389179,-97.883574,5145 N Fm 620 Rd,ARCHIVED,2023-12-07 14:45:13
353974,DD9C494B6CB999C842B7DAC01A443ECB903DA0D1_1701958529,2023-12-07 14:15:29,Crash Urgent,"(30.454644,-97.792344)",30.454644,-97.792344,13606-13678 N Us 183 Hwy Svrd Sb,ARCHIVED,2023-12-07 14:55:08
353975,EC28361885EDEB63E1EFF30695CE51F8FD212465_1701957180,2023-12-07 13:53:00,COLLISION,"(30.179263,-97.643729)",30.179263,-97.643729,BENSON WAY / PEARCE LN,ARCHIVED,2023-12-07 15:05:09
353976,B96F2BB8A0DF8FC7BC561C8707AEE3753D34AF34_1701960751,2023-12-07 14:52:31,Traffic Hazard,"(30.389242,-97.745764)",30.389242,-97.745764,Research Blvd Svrd Sb / N Capital Of Texas Hwy Sb,ARCHIVED,2023-12-07 15:10:12
353977,00F36866326DA3B8DDE0D960226DCD6AFB5AF127_1701961116,2023-12-07 14:58:36,Crash Urgent,"(30.320187,-97.755547)",30.320187,-97.755547,0 N Mopac Nb To 45th Ramp,ARCHIVED,2023-12-07 15:15:08
353978,C54222A1F817B742F6FA1D156F5B4CCC3D93D0B4_1701947458,2023-12-07 11:10:58,Crash Urgent,"(30.206841,-97.740208)",30.206841,-97.740208,4400-4404 E St Elmo Rd,ARCHIVED,2023-12-07 15:15:08
353979,54D3F3517C8183E9317C62F6C01455D00160E63F_1701961506,2023-12-07 15:05:06,Crash Service,"(30.24789,-97.734862)",30.24789,-97.734862,1300 E Riverside Dr,ARCHIVED,2023-12-07 15:25:09
353980,8D507A70979AEFB79DB859B2D8CDEA86C19EE151_1701958713,2023-12-07 14:18:33,Crash Service,"(30.372773,-97.668907)",30.372773,-97.668907,11211 Tom Adams Dr,ARCHIVED,2023-12-07 15:25:09
353981,8F851B7763C31844EA6A443A3FE35DE3EA3D4F10_1701958512,2023-12-07 14:15:12,Crash Service,"(30.375612,-97.672873)",30.375612,-97.672873,904 E Braker Ln,ARCHIVED,2023-12-07 15:30:09
353982,59976704CF42F25B77F2108792C193383EAEAC10_1701961672,2023-12-07 15:07:52,Traffic Hazard,"(30.33749,-97.719121)",30.33749,-97.719121,6900-6932 N LAMAR BLVD,ARCHIVED,2023-12-07 15:30:09
353983,5B02EEDFCDE9C5448007197D8E9B42AF80204E9B_1701958860,2023-12-07 14:21:00,COLLISION,"(30.385722,-97.942711)",30.385722,-97.942711,2200-2398 N Fm 620 Rd,ARCHIVED,2023-12-07 15:35:10
353984,366ED27E3ED6AB3618F8E6CBFF6D423B53BC459D_1701962554,2023-12-07 15:22:34,Traffic Hazard,"(30.252988,-97.712781)",30.252988,-97.712781,E Cesar Chavez St / N Pleasant Valley Rd,ARCHIVED,2023-12-07 15:45:17
353985,E695AFAA4AA6E2B2ED116D730781E2D5014392B1_1701964167,2023-12-07 15:49:27,Traffic Hazard,"(30.257571,-97.72676)",30.257571,-97.72676,90-98 Chalmers Ave,ARCHIVED,2023-12-07 16:05:10
353986,6D8A27CA5BFA24239578274B06EF6D13846E2973_1701961735,2023-12-07 15:08:55,COLLISION,"(30.302253,-97.715922)",30.302253,-97.715922,AIRPORT TO IH 35 SVRD SB RAMP,ARCHIVED,2023-12-07 16:05:10
353987,BE0AD8152D37EE4A8A6E3631904450E9A06CBA36_1701961460,2023-12-07 15:04:20,COLLISION,"(30.446974,-97.667596)",30.446974,-97.667596,N IH 35 SVRD SB / OUIDA DR,ARCHIVED,2023-12-07 16:15:15
353988,2BA13D739D0F8F90538143D8893224C73E2EE0A8_1701962698,2023-12-07 15:24:58,COLLISION/PRIVATE PROPERTY,"(30.275848,-97.815812)",30.275848,-97.815812,4100 WESTBANK DR,ARCHIVED,2023-12-07 16:20:09
353989,3A8F35FDD6232E7B5FFFF2C41EAEAA7FE408C88B_1701965867,2023-12-07 16:17:47,Crash Urgent,"(30.237552,-97.695287)",30.237552,-97.695287,700 Montopolis Dr,ARCHIVED,2023-12-07 16:25:09
353990,FC5F865A45DF8F363A822FCDD80C502A08C6B808_1701966129,2023-12-07 16:22:09,TRFC HAZD/ DEBRIS,"(30.363314,-98.069497)",30.363314,-98.069497,21800-BLK W SH 71,ARCHIVED,2023-12-07 16:40:09
353991,7DFF5635BAC02F55BBF2B802C7C72FBB229B548B_1701965741,2023-12-07 16:15:41,Crash Urgent,"(30.237552,-97.695287)",30.237552,-97.695287,700 Montopolis Dr,ARCHIVED,2023-12-07 16:55:09
353992,295B34E196D4A5637E47907A4A8A4E8B3D79B22E_1701962303,2023-12-07 15:18:23,Crash Service,"(30.243006,-97.801364)",30.243006,-97.801364,3600-3755 S Capital Of Texas Hwy Nb,ARCHIVED,2023-12-07 17:10:08
353993,AFBE443A2F3AF0DB633E969307F94DF203A7DDB6_1701967360,2023-12-07 16:42:40,Crash Urgent,"(30.345996,-97.738552)",30.345996,-97.738552,Daugherty St / Pegram Ave,ARCHIVED,2023-12-07 17:15:08
353994,B58E4E3D5854B4F054FEE18B0F37F1040F62A135_1701968547,2023-12-07 17:02:27,Traffic Hazard,"(30.251358,-97.736156)",30.251358,-97.736156,10 N Ih 35 Sb,ARCHIVED,2023-12-07 17:30:12
353995,1F84839EE29222E0274CCB8451BF08D29CA7BE7E_1701969554,2023-12-07 17:19:14,Traffic Hazard,"(30.33514,-97.806175)",30.33514,-97.806175,N Capital Of Texas Hwy Nb / Westlake Dr,ARCHIVED,2023-12-07 17:30:12
353996,2192F9498F37E8D5F2BBA41585B5C7ED4D0DB457_1701967799,2023-12-07 16:49:59,Traffic Hazard,"(30.173649,-97.823834)",30.173649,-97.823834,Menchaca Rd / W Slaughter Ln,ARCHIVED,2023-12-07 17:45:22
